0.002132534049451351,0.050773754715919495,0.0,0.08564445933702514
0.00358633603900671,0.05069379508495331,0.00041810223355021015,0.08467156674263732
0.025122683495283127,0.05005412548780441,8.481699563918946e-5,0.07059180694590413
0.02651902660727501,0.049974169582128525,0.0004600445148192026,0.06959122783809249
0.02795550227165222,0.049974169582128525,0.0,0.06875148515331597
0.02934494987130165,0.04989420995116234,0.000284019948354507,0.06766152082579538
0.03496921434998512,0.049734290689229965,0.000172373447124509,0.06404974048686485
0.03639879450201988,0.049734290689229965,0.00010727819372745451,0.06360676972816269
0.03782837465405464,0.049734290689229965,0.0,0.06312161602913025
0.03919484093785286,0.04965433478355408,0.0004181612022657373,0.06217186783320567
0.04062211886048317,0.04965433478355408,0.00011577639664068073,0.061492216061851575
0.04204940050840378,0.04965433478355408,0.00010462660009193549,0.061103798314881906
0.043476685881614685,0.04965433478355408,0.0,0.06062190277967716
0.04483165591955185,0.04957437515258789,0.00035121270578135415,0.0596082445328449
0.04625663906335831,0.04957437515258789,3.369704129627624e-5,0.05891406847282297
0.04768162593245506,0.04957437515258789,0.0,0.05850371005129795
0.04910660535097122,0.04957437515258789,1.6335942245595237e-5,0.058143386582698575
0.05053158849477768,0.04957437515258789,0.0,0.05775039024491613
0.051956575363874435,0.04957437515258789,0.0,0.05737372886468739
0.053381554782390594,0.04957437515258789,2.121479610364632e-5,0.057018284249946066
0.05480654165148735,0.04957437515258789,7.242439226401392e-5,0.056692832465877696
0.05623152479529381,0.04957437515258789,0.0,0.05624374767807683
0.05756351351737976,0.049494419246912,0.00015584998494269991,0.055040801588090695
0.0006730755558237433,0.05223321542143822,0.0,0.08615306667372569
0.0021291759330779314,0.05215095728635788,0.0005866411439816496,0.08534791201411761
0.00358633603900671,0.05215095728635788,0.00027514487035807273,0.08465125013046892
0.005043496377766132,0.05215095728635788,0.0,0.08399093958854253
0.0064904033206403255,0.05206870287656784,0.00022742295994077717,0.08282899712410757
0.007932714186608791,0.0519864484667778,0.0002622142664158047,0.08147563786980215
0.009370426647365093,0.051904186606407166,0.0001363470653720076,0.07996277535528927
